,date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min
510,2021-05-25 05:00:00+00:00,51.0,73.89456,83.9183,65.6483,0.01968504,0.01968504,0.0,15.951864,33.7787,232.12958,56.873295,65.4683,43.5983,59.050304,94.212234,31.129536,977.5232,980.303,975.35913
511,2021-05-26 05:00:00+00:00,51.0,58.305798,63.758297,53.138298,0.015748031,0.015748031,0.0,12.402748,24.607,328.46674,42.30455,48.458298,38.0183,55.908478,75.218475,43.056507,987.6473,991.2262,980.9461
512,2021-05-27 05:00:00+00:00,63.0,46.358303,52.5083,42.5183,1.0393702,1.0393702,0.0,14.165704,26.3966,59.099483,42.034554,44.6783,39.0983,85.76376,97.605354,63.64579,990.3321,991.8871,988.9158
513,2021-05-28 05:00:00+00:00,53.0,48.37205,58.9883,39.0083,0.10629921,0.10629921,0.0,9.24777,18.119701,46.30516,36.7958,47.8283,30.5483,68.58947,97.251114,38.552944,992.0778,993.61475,991.0796
514,2021-05-29 05:00:00+00:00,3.0,52.759552,63.6683,38.1983,0.0,0.0,0.0,8.503543,19.0145,152.80196,38.427055,42.338303,34.4183,62.105175,95.56018,36.136883,992.1689,995.12976,990.5475
515,2021-05-30 05:00:00+00:00,61.0,55.770798,62.768303,46.9283,0.06692913,0.06692913,0.0,9.127948,19.461899,192.6019,46.538296,52.3283,38.2883,71.26594,88.77546,63.996586,990.61395,991.91,989.5972
516,2021-05-31 05:00:00+00:00,51.0,61.77455,73.7483,50.978302,0.007874016,0.007874016,0.0,9.215245,22.369999,237.47511,50.46455,55.6583,44.7683,70.14,97.36755,35.932835,989.0501,990.2133,987.60016
517,2021-06-01 05:00:00+00:00,3.0,62.86955,75.9983,46.5683,0.0,0.0,0.0,6.2675934,12.3035,337.64307,49.53455,60.6983,44.0483,66.03847,92.47057,35.97805,988.1198,990.0578,985.3464
518,2021-06-02 05:00:00+00:00,3.0,67.23829,80.7683,51.3383,0.0,0.0,0.0,10.0041685,21.4752,186.73038,51.158295,57.098297,46.9283,59.26753,88.69195,31.870441,982.24316,984.7949,978.9604
519,2021-06-03 05:00:00+00:00,3.0,74.17954,86.8883,60.518303,0.0,0.0,0.0,10.51628,23.9359,236.23999,53.239548,66.7283,46.6583,49.627895,68.52523,30.558723,977.95404,979.0065,976.7554
520,2021-06-04 05:00:00+00:00,2.0,80.6108,93.0083,67.8083,0.0,0.0,0.0,12.342079,24.607,224.38226,55.47829,59.6183,51.7883,43.797337,57.668873,27.402529,976.8623,978.51385,974.0958
521,2021-06-05 05:00:00+00:00,3.0,85.64329,96.9683,75.0083,0.0,0.0,0.0,14.208033,28.409899,211.35155,58.27205,62.2283,54.1283,40.34267,50.99812,27.696085,974.46234,975.67755,973.1854
522,2021-06-06 05:00:00+00:00,3.0,83.60705,91.2083,75.0083,0.0,0.0,0.0,16.8073,33.555,200.21475,58.050808,59.6183,56.5583,42.613865,56.393105,32.455414,974.94037,976.2871,973.59796
523,2021-06-07 05:00:00+00:00,51.0,82.91705,91.2983,72.7583,0.007874016,0.007874016,0.0,10.693234,19.461899,194.26042,63.664555,65.5583,60.7883,53.42806,73.4003,38.963573,977.9655,979.60657,975.94714
524,2021-06-08 05:00:00+00:00,3.0,84.582054,95.2583,73.1183,0.0,0.0,0.0,6.949117,15.4353,146.9882,62.329548,67.2683,57.9983,49.313892,70.931046,30.740482,983.21405,985.09143,980.18915
525,2021-06-09 05:00:00+00:00,51.0,84.0908,94.4483,71.6783,0.007874016,0.007874016,0.0,8.2799225,18.5671,129.64005,65.40456,68.3483,60.7883,56.40219,85.76506,32.94791,985.2591,987.4985,983.7117
526,2021-06-10 05:00:00+00:00,3.0,86.30704,95.7083,73.8383,0.0,0.0,0.0,8.376063,15.8827,184.32614,63.893295,68.0783,58.6283,49.53259,74.19819,29.991108,981.04266,983.6352,977.4187
527,2021-06-11 05:00:00+00:00,53.0,82.75955,87.6983,76.2683,0.051181104,0.051181104,0.0,12.354236,28.8573,230.56662,64.6733,67.9883,57.1883,54.793377,66.74951,43.076714,978.6634,981.5769,976.9032
528,2021-06-12 05:00:00+00:00,0.0,76.339554,86.2583,64.8383,0.0,0.0,0.0,11.515662,25.0544,311.07257,44.670803,52.598297,37.6583,35.2514,60.58381,19.694675,983.9524,986.01825,981.7399
529,2021-06-13 05:00:00+00:00,1.0,78.46956,93.8183,60.8783,0.0,0.0,0.0,15.887425,33.3313,278.0156,49.53455,54.3083,44.7683,39.692654,77.416176,21.660141,984.62616,987.4201,980.8326
530,2021-06-14 05:00:00+00:00,0.0,75.10955,87.518295,59.9783,0.0,0.0,0.0,10.758552,22.8174,344.7006,48.642056,56.7383,40.2683,45.34947,87.88649,19.383278,986.92206,988.4513,985.1928
531,2021-06-15 05:00:00+00:00,1.0,72.5183,83.378296,59.7983,0.0,0.0,0.0,7.9058256,18.119701,58.517933,52.287052,56.0183,49.5383,52.06293,85.645805,30.942509,989.9307,991.5394,988.3541
532,2021-06-16 05:00:00+00:00,3.0,76.283295,89.6783,60.9683,0.0,0.0,0.0,9.304414,20.3567,142.8401,51.679546,54.0383,49.3583,45.376877,71.5299,25.730497,986.35254,989.24304,981.9022
533,2021-06-17 05:00:00+00:00,63.0,79.93955,92.558304,66.4583,0.47637796,0.47637796,0.0,12.335996,33.1076,318.0666,59.385803,66.2783,44.228302,52.966522,93.34799,20.147997,978.9428,981.7887,976.1885
534,2021-06-18 05:00:00+00:00,2.0,77.11955,89.3183,63.6683,0.0,0.0,0.0,12.354236,24.8307,288.49783,47.198303,57.2783,37.2983,40.79537,79.438126,16.303133,978.60394,980.805,976.8036
535,2021-06-19 05:00:00+00:00,1.0,72.3008,81.4883,61.508297,0.0,0.0,0.0,14.218595,25.949202,319.55032,48.9908,54.0383,44.8583,45.81137,67.64464,27.584177,978.9881,981.1344,977.1307
536,2021-06-20 05:00:00+00:00,63.0,66.717064,77.4383,60.4283,0.49999997,0.49999997,0.0,13.401479,28.409899,102.127106,56.914547,66.908295,52.5083,71.98412,91.95947,49.315186,973.2941,976.9745,968.1888
537,2021-06-21 05:00:00+00:00,3.0,59.16081,64.8383,52.4183,0.0,0.0,0.0,13.607141,28.8573,319.98962,41.614548,55.208298,33.9683,54.59097,84.7796,31.838455,980.8533,982.7719,975.191
538,2021-06-22 05:00:00+00:00,3.0,62.674557,74.6483,49.6283,0.0,0.0,0.0,6.818264,13.1983,225.30635,43.260803,47.5583,38.0183,54.1085,89.77189,27.88257,981.468,983.3702,979.503
539,2021-06-23 05:00:00+00:00,3.0,72.04955,86.6183,55.388298,0.0,0.0,0.0,9.406046,20.133,157.49748,56.247055,64.7483,46.2083,59.67279,83.685684,37.512264,977.87213,980.1309,975.4883
540,2021-06-24 05:00:00+00:00,3.0,79.76705,88.8683,69.6083,0.0,0.0,0.0,9.3687315,19.0145,300.75858,62.48705,68.5283,50.348297,57.757233,82.01132,33.953384,977.2075,980.4034,974.6368
541,2021-06-25 05:00:00+00:00,3.0,75.21081,86.7083,61.508297,0.0,0.0,0.0,7.765322,18.5671,49.78641,54.3308,60.7883,49.4483,53.15863,94.13627,28.172058,980.6844,982.10156,979.3797
542,2021-06-26 05:00:00+00:00,55.0,70.52705,75.908295,64.5683,0.22834644,0.22834644,0.0,9.309791,19.238201,50.30372,62.63705,66.6383,55.9283,76.98482,98.44685,57.427277,977.76056,979.379,976.28064
543,2021-06-27 05:00:00+00:00,53.0,69.5858,79.1483,60.3383,0.043307085,0.043307085,0.0,5.645932,15.4353,309.62027,62.250805,65.8283,59.528297,79.46914,99.044586,52.598793,982.44434,984.76514,979.849
544,2021-06-28 05:00:00+00:00,63.0,72.1058,82.1183,62.5883,0.20866142,0.20866142,0.0,5.833382,14.5405,180.77681,63.968304,67.3583,60.4283,77.108635,96.56861,52.851917,986.54584,987.88983,984.82635
545,2021-06-29 05:00:00+00:00,61.0,72.012054,80.8583,65.0183,0.21259841,0.21259841,0.0,6.891267,16.7775,269.99997,64.98454,68.3483,61.778297,80.687,99.375465,52.340168,988.15094,989.2678,987.40204
546,2021-06-30 05:00:00+00:00,3.0,74.26955,86.07829,61.1483,0.0,0.0,0.0,6.142592,13.6456995,331.55185,58.129547,64.1183,51.4283,62.59349,93.62995,30.434948,987.74164,989.4203,986.0353
547,2021-07-01 05:00:00+00:00,3.0,75.64205,86.1683,63.758297,0.0,0.0,0.0,7.618947,15.659,31.400732,59.190796,62.4983,54.6683,60.124893,91.80165,35.243652,987.6658,988.6147,986.5519
548,2021-07-02 05:00:00+00:00,3.0,72.58205,85.0883,56.5583,0.0,0.0,0.0,5.6326222,12.079801,91.264984,51.964554,58.9883,46.9283,52.10579,80.49969,29.682184,988.88727,991.05664,986.53595
549,2021-07-03 05:00:00+00:00,3.0,76.63955,89.0483,63.4883,0.0,0.0,0.0,8.133579,18.5671,208.94511,57.120804,61.6883,53.9483,54.223118,80.30257,30.558004,985.3032,987.7094,982.12
550,2021-07-04 05:00:00+00:00,3.0,82.932045,95.1683,71.4983,0.0,0.0,0.0,16.650253,33.555,210.19301,65.5583,70.5083,62.5883,58.040638,79.119316,35.442772,979.1763,981.939,976.3449
551,2021-07-05 05:00:00+00:00,3.0,85.09205,95.5283,73.1183,0.0,0.0,0.0,9.083983,19.0145,296.8809,63.694553,69.6083,54.3983,52.737778,81.925095,25.669735,981.32764,983.90686,978.6109
552,2021-07-06 05:00:00+00:00,63.0,74.5658,82.0283,61.2383,0.66929126,0.66929126,0.0,12.51521,22.369999,37.271442,66.77331,69.7883,60.7883,77.8111,100.0,61.98309,983.8974,985.4736,982.8402
553,2021-07-07 05:00:00+00:00,51.0,64.238304,74.4683,56.7383,0.027559055,0.027559055,0.0,10.304778,22.5937,22.03056,53.90329,59.7983,50.348297,71.484764,98.09719,44.04631,985.2496,986.3219,984.0068
554,2021-07-08 05:00:00+00:00,51.0,63.62705,72.8483,53.3183,0.003937008,0.003937008,0.0,6.299449,15.659,42.19146,52.6958,55.208298,50.5283,69.1498,90.22838,48.07157,984.9434,986.05194,983.47455
555,2021-07-09 05:00:00+00:00,51.0,68.400795,77.7983,56.6483,0.007874016,0.007874016,0.0,7.9089894,17.896,122.79407,58.677044,62.9483,55.6583,73.30047,96.4813,49.917366,985.29767,986.1793,984.5033
556,2021-07-10 05:00:00+00:00,3.0,70.75205,79.8683,62.4083,0.0,0.0,0.0,8.313096,18.790798,86.36868,58.32455,62.9483,51.5183,68.34748,95.95441,38.55521,985.2976,986.2094,984.2469
557,2021-07-11 05:00:00+00:00,0.0,73.34331,86.2583,59.1683,0.0,0.0,0.0,7.7265606,18.790798,54.92061,54.713306,58.0883,50.5283,57.06543,91.061745,30.563791,986.43945,987.9795,985.1269
558,2021-07-12 05:00:00+00:00,0.0,71.58456,83.2883,57.9983,0.0,0.0,0.0,6.949117,17.896,144.18199,53.63705,59.528297,48.548298,57.729305,89.53245,31.795479,986.9817,988.71747,985.0765
559,2021-07-13 05:00:00+00:00,51.0,73.8158,85.268295,59.6183,0.01968504,0.01968504,0.0,9.771363,21.4752,230.45393,59.72705,64.658295,57.098297,64.95201,93.466576,39.67432,984.9138,985.6892,984.1632
560,2021-07-14 05:00:00+00:00,63.0,69.44705,78.5183,64.2083,1.0354332,1.0354332,0.0,12.719464,23.4885,41.653133,66.02331,70.7783,63.6683,89.508446,100.0,66.55706,983.7724,985.44855,980.2622
561,2021-07-15 05:00:00+00:00,1.0,69.99081,80.3183,60.9683,0.0,0.0,0.0,7.105777,13.6456995,33.48133,58.03581,63.6683,51.7883,70.57476,98.7347,37.379593,985.53326,987.25055,983.8971
562,2021-07-16 05:00:00+00:00,2.0,72.00455,82.3883,59.3483,0.0,0.0,0.0,5.7295156,12.750899,121.57627,58.54205,64.658295,53.6783,66.76289,99.67927,37.331844,986.13354,987.5956,985.0803
563,2021-07-17 05:00:00+00:00,3.0,73.8458,84.6383,62.0483,0.0,0.0,0.0,6.1058216,15.4353,125.46095,60.31954,65.1983,54.5783,67.89236,100.0,35.89166,989.3816,990.93274,986.73566
564,2021-07-18 05:00:00+00:00,1.0,74.1083,85.808304,60.7883,0.0,0.0,0.0,5.538552,13.869399,152.61563,60.094547,63.1283,56.4683,65.84377,96.24202,37.38729,992.1846,993.8459,990.92065
565,2021-07-19 05:00:00+00:00,3.0,75.65705,87.7883,62.2283,0.0,0.0,0.0,7.519781,15.8827,237.72942,61.5533,64.2083,59.3483,65.517654,95.080414,38.536457,990.935,992.5424,988.6915
566,2021-07-20 05:00:00+00:00,51.0,77.6408,88.8683,66.1883,0.0118110245,0.0118110245,0.0,9.71229,17.6723,343.99133,65.884544,67.9883,63.3983,68.80193,91.88261,46.214577,988.7502,989.9661,987.0702
567,2021-07-21 05:00:00+00:00,51.0,74.63705,85.9883,65.2883,0.007874016,0.007874016,0.0,7.7135963,18.119701,114.37342,63.477047,68.8883,57.9083,69.00257,83.53219,54.905643,988.44415,990.2154,986.1434
568,2021-07-22 05:00:00+00:00,3.0,78.90081,88.1483,70.418304,0.0,0.0,0.0,10.841952,23.4885,179.29878,66.229546,69.4283,63.4883,67.881035,96.38173,44.400555,986.1025,987.4882,984.23303
569,2021-07-23 05:00:00+00:00,51.0,82.24206,93.0083,72.128296,0.007874016,0.007874016,0.0,11.340508,23.7122,194.44203,67.182045,72.0383,62.9483,61.63748,75.21472,45.123814,982.75323,985.1665,979.8443
570,2021-07-24 05:00:00+00:00,65.0,78.90079,88.32829,69.6083,0.9291339,0.9291339,0.0,14.048644,26.1729,285.156,63.345795,72.4883,50.978302,63.133747,98.19592,27.86806,981.2092,982.6349,978.46594
571,2021-07-25 05:00:00+00:00,1.0,76.50831,88.5083,62.4083,0.0,0.0,0.0,9.406046,19.6856,269.8253,57.484554,61.058296,52.7783,55.53833,84.11596,30.636131,984.27826,985.9312,982.9926
572,2021-07-26 05:00:00+00:00,53.0,78.818306,90.128296,66.908295,0.051181108,0.051181108,0.0,9.976619,21.2515,221.23756,64.56829,68.7983,59.708298,63.396164,90.18797,42.322037,984.033,985.86285,981.65015
573,2021-07-27 05:00:00+00:00,63.0,78.09454,89.1383,67.7183,0.3031496,0.3031496,0.0,9.524998,21.9226,178.75467,69.8408,79.3283,64.658295,77.34976,92.818596,55.672256,983.6629,984.8047,981.70197
574,2021-07-28 05:00:00+00:00,63.0,80.17955,92.1983,70.2383,0.16141732,0.16141732,0.0,15.039562,28.6336,187.06506,72.357056,76.3583,69.0683,79.3032,98.78824,48.357243,982.816,988.0503,978.2262
575,2021-07-29 05:00:00+00:00,3.0,76.613304,84.8183,66.2783,0.0,0.0,0.0,9.771363,21.6989,359.2629,64.0433,72.2183,56.0183,68.62859,93.76453,37.845684,986.2343,989.62555,980.5719
576,2021-07-30 05:00:00+00:00,3.0,70.27204,77.3483,62.5883,0.0,0.0,0.0,6.5219193,14.5405,255.48572,59.7158,62.4983,55.7483,71.340324,92.943695,48.822777,989.8049,992.235,987.72614
577,2021-07-31 05:00:00+00:00,51.0,71.550804,82.4783,60.7883,0.003937008,0.003937008,0.0,12.180871,25.7255,313.26434,58.950806,62.768303,53.228302,68.3589,97.17074,37.85421,986.2656,987.7768,985.08673
578,2021-08-01 05:00:00+00:00,3.0,68.84329,76.7183,61.058296,0.0,0.0,0.0,10.573226,22.5937,4.8605995,51.833298,56.6483,47.3783,56.765488,83.79251,35.48657,989.90576,991.8297,986.7816
579,2021-08-02 05:00:00+00:00,3.0,69.1283,80.0483,57.638298,0.0,0.0,0.0,5.9438567,12.750899,238.77728,54.900803,58.3583,50.2583,64.495995,93.7101,35.41307,989.85284,991.75006,987.87286
580,2021-08-03 05:00:00+00:00,1.0,72.46955,84.0083,60.2483,0.0,0.0,0.0,6.1872363,15.4353,239.84924,56.92955,60.068302,54.0383,61.333088,84.07084,35.793976,987.63403,989.0725,986.36755
581,2021-08-04 05:00:00+00:00,3.0,73.01704,83.82829,61.8683,0.0,0.0,0.0,10.212095,21.4752,207.68355,57.428295,59.888298,53.5883,61.155346,86.84936,35.98802,987.076,989.06244,985.23224
582,2021-08-05 05:00:00+00:00,63.0,73.017044,82.5683,66.0983,0.18110237,0.18110237,0.0,11.813817,24.383299,197.7213,62.8208,67.5383,57.458298,71.111626,88.415276,52.251648,982.6394,985.0817,980.2119
583,2021-08-06 05:00:00+00:00,51.0,73.534546,82.2983,64.2083,0.003937008,0.003937008,0.0,6.0440416,13.6456995,9.593073,63.8633,67.7183,61.1483,73.94181,96.02076,49.45941,982.01227,983.1777,981.0735
584,2021-08-07 05:00:00+00:00,65.0,70.21205,75.2783,67.0883,1.9330708,1.9330708,0.0,11.634551,30.1995,111.07758,67.53455,70.6883,61.958298,91.46085,99.388794,81.058014,979.4946,982.1914,977.1787
585,2021-08-08 05:00:00+00:00,61.0,71.4758,76.8983,68.5283,0.24803148,0.24803148,0.0,8.863716,16.330101,148.93008,69.33456,71.9483,65.2883,93.255615,99.08099,67.42102,976.4034,977.2387,975.1271
586,2021-08-09 05:00:00+00:00,3.0,75.6158,86.4383,66.0083,0.0,0.0,0.0,6.279558,15.659,90.90937,67.879555,70.418304,66.0083,79.3937,100.0,52.784233,978.4572,979.75104,976.53534
587,2021-08-10 05:00:00+00:00,65.0,75.885796,87.3383,68.168304,0.6023622,0.6023622,0.0,9.490787,33.7787,229.90565,66.11331,71.4983,58.1783,74.73368,98.77491,37.703144,978.0809,979.9513,977.00543
588,2021-08-11 05:00:00+00:00,3.0,73.52329,80.7683,66.8183,0.0,0.0,0.0,11.320634,24.159601,256.67545,58.6958,66.8183,52.4183,61.906773,83.501335,37.934704,975.65656,977.8469,972.93274
589,2021-08-12 05:00:00+00:00,53.0,71.7533,78.878296,63.308296,0.023622049,0.023622049,0.0,11.548208,23.7122,273.5811,53.018295,61.8683,47.4683,53.367,71.14686,34.993965,981.5759,985.77057,976.76965
590,2021-08-13 05:00:00+00:00,3.0,67.15955,76.5383,57.098297,0.0,0.0,0.0,9.745724,21.4752,291.85074,48.818302,53.9483,43.6883,55.022152,81.58456,31.039104,988.7984,990.6353,985.2225
591,2021-08-14 05:00:00+00:00,3.0,69.9083,84.2783,54.6683,0.0,0.0,0.0,8.225348,16.330101,220.10579,51.795795,55.5683,48.3683,57.39873,93.99348,29.544716,991.8322,994.17474,990.2319
592,2021-08-15 05:00:00+00:00,0.0,73.16329,84.728294,61.778297,0.0,0.0,0.0,10.821162,22.5937,183.76492,53.51329,56.8283,49.6283,52.738705,75.583206,30.186996,989.31134,991.5248,986.82416
593,2021-08-16 05:00:00+00:00,1.0,73.72955,85.7183,61.778297,0.0,0.0,0.0,10.299921,22.1463,174.62094,58.4408,60.6083,55.478302,61.244953,84.957664,38.92571,984.9422,986.98627,982.2644
594,2021-08-17 05:00:00+00:00,1.0,77.77956,90.9383,66.6383,0.0,0.0,0.0,10.7376,23.0411,173.37648,62.39705,68.0783,57.548298,60.91747,76.45396,37.69283,982.46686,983.3718,980.73975
595,2021-08-18 05:00:00+00:00,1.0,79.2308,90.128296,68.7083,0.0,0.0,0.0,9.524998,21.2515,167.99709,64.49705,68.2583,60.9683,63.226284,86.70831,38.757584,985.42334,986.5304,983.4869
596,2021-08-19 05:00:00+00:00,51.0,79.4258,90.4883,67.3583,0.015748031,0.015748031,0.0,8.512365,19.238201,169.502,64.4933,68.0783,61.3283,62.537918,87.9623,39.004948,985.6154,987.36725,983.3845
597,2021-08-20 05:00:00+00:00,63.0,79.887054,90.9383,71.1383,0.27952754,0.27952754,0.0,15.855896,33.3313,156.57607,66.37205,71.5883,63.9383,65.8021,97.890976,40.92587,979.4163,983.65796,975.16046
598,2021-08-21 05:00:00+00:00,63.0,68.43455,72.4883,60.3383,0.35433072,0.35433072,0.0,13.129875,26.620298,277.40146,57.5708,71.2283,49.2683,70.48035,98.78458,44.865036,980.1221,985.5981,974.9828
599,2021-08-22 05:00:00+00:00,51.0,67.62455,78.3383,56.4683,0.0118110245,0.0118110245,0.0,11.358147,23.0411,137.73268,54.6308,57.7283,51.3383,66.40049,99.67715,40.435646,985.4191,988.3998,982.00903
600,2021-08-23 05:00:00+00:00,3.0,76.41454,89.9483,64.3883,0.0,0.0,0.0,8.804236,15.8827,191.1501,60.6308,66.5483,51.6083,62.701412,92.99584,27.28523,981.3164,982.3248,980.45593
601,2021-08-24 05:00:00+00:00,65.0,74.77206,86.6183,68.9783,1.1889764,1.1889764,0.0,15.122517,29.7521,170.9676,68.99705,72.7583,65.7383,83.84132,100.0,58.12437,980.86676,983.66675,978.70795
602,2021-08-25 05:00:00+00:00,3.0,74.509544,84.5483,65.378296,0.0,0.0,0.0,8.0656185,17.6723,328.45325,62.989548,69.158295,48.8183,71.31162,97.866394,30.491526,987.0845,989.671,982.68536
603,2021-08-26 05:00:00+00:00,63.0,69.6308,80.8583,61.058296,0.39370078,0.39370078,0.0,11.548208,24.159601,74.685165,58.823303,65.378296,55.298298,70.83232,97.52982,45.601788,988.9002,990.9705,984.8439
604,2021-08-27 05:00:00+00:00,65.0,71.025795,81.128296,64.9283,1.0826771,1.0826771,0.0,10.292631,20.3567,135.52419,67.71081,72.3983,64.1183,90.35043,99.38019,61.29667,982.67865,986.57733,979.725
605,2021-08-28 05:00:00+00:00,63.0,75.7583,86.5283,66.6383,0.19685039,0.19685039,0.0,11.015947,25.0544,165.81235,70.238304,75.0083,66.4583,84.686195,99.68931,58.963978,981.8378,982.9121,980.00867
606,2021-08-29 05:00:00+00:00,63.0,71.738304,79.3283,64.9283,0.46456695,0.46456695,0.0,16.897867,31.318,251.8914,62.734547,68.9783,56.8283,75.89619,98.16461,46.938812,982.711,984.7957,978.94806
607,2021-08-30 05:00:00+00:00,2.0,70.06205,81.0383,60.7883,0.0,0.0,0.0,5.7032533,13.869399,288.5793,58.66205,62.6783,55.208298,69.78269,87.94356,41.73045,984.0974,985.91345,981.7324
608,2021-08-31 05:00:00+00:00,3.0,67.87205,77.7083,59.708298,0.0,0.0,0.0,7.245256,16.5538,70.265175,57.54079,59.9783,55.388298,71.46908,89.74148,48.438637,982.2947,983.28406,981.5521
609,2021-09-01 05:00:00+00:00,3.0,67.4708,76.628296,57.7283,0.0,0.0,0.0,6.891267,16.1064,118.68061,58.065796,61.6883,55.9283,73.61092,95.29558,50.63278,985.5459,987.0154,983.385
610,2021-09-02 05:00:00+00:00,53.0,63.735806,70.6883,59.708298,0.12204724,0.12204724,0.0,11.052229,20.8041,125.08219,57.109547,59.7983,54.848297,80.05891,95.290245,63.501232,987.1545,989.1046,984.8483
611,2021-09-03 05:00:00+00:00,61.0,62.922043,67.0883,59.258297,0.26771653,0.26771653,0.0,11.548208,21.2515,120.3906,59.577045,60.8783,57.1883,89.05935,97.16104,78.65516,983.7505,985.1235,982.5901
612,2021-09-04 05:00:00+00:00,51.0,66.05331,75.1883,58.8983,0.003937008,0.003937008,0.0,10.634577,20.8041,299.4353,56.115803,60.6083,51.2483,73.5469,99.358215,43.525322,982.26904,983.5192,981.0158
613,2021-09-05 05:00:00+00:00,3.0,65.6183,75.8183,56.9183,0.0,0.0,0.0,10.908673,21.2515,287.24802,53.3633,55.7483,51.4283,66.441734,89.78075,42.946125,981.30585,982.52264,980.1329
614,2021-09-06 05:00:00+00:00,3.0,66.59331,79.418304,52.7783,0.0,0.0,0.0,9.658037,18.5671,182.44696,54.41705,57.3683,51.9683,68.1909,100.0,41.00669,980.8143,983.7122,975.0423
615,2021-09-07 05:00:00+00:00,51.0,69.807045,75.8183,63.0383,0.015748031,0.015748031,0.0,15.014586,34.4498,296.4134,55.759556,66.7283,46.478302,64.59864,97.808395,38.018623,976.64526,979.12384,972.4995
616,2021-09-08 05:00:00+00:00,51.0,64.7333,72.0383,58.3583,0.01968504,0.01968504,0.0,15.6589985,30.8706,313.90536,49.977047,53.3183,46.2083,59.71884,82.21663,45.790524,981.51263,984.1248,978.64844
617,2021-09-09 05:00:00+00:00,2.0,63.042053,74.2883,52.5083,0.0,0.0,0.0,4.9518104,13.1983,293.64325,52.789547,59.9783,49.1783,71.8947,92.02404,41.163662,985.4448,987.3945,984.0774
618,2021-09-10 05:00:00+00:00,2.0,67.5158,80.7683,55.208298,0.0,0.0,0.0,10.20229,21.6989,177.142,56.014545,62.4083,51.3383,69.29421,90.93461,44.01158,983.0562,985.15076,979.9913
619,2021-09-11 05:00:00+00:00,3.0,70.849556,80.4983,63.0383,0.0,0.0,0.0,8.863716,19.461899,335.211,57.67955,64.8383,49.1783,66.08783,92.70944,35.244003,980.49713,983.0387,978.6952
620,2021-09-12 05:00:00+00:00,51.0,63.548298,73.0283,55.9283,0.031496063,0.031496063,0.0,9.606085,17.0012,12.690277,49.628296,52.3283,47.4683,62.532852,86.81863,40.416225,986.43036,988.2358,983.3139
621,2021-09-13 05:00:00+00:00,63.0,63.76955,77.0783,51.2483,0.39763778,0.39763778,0.0,10.24634,20.8041,111.35104,54.990795,64.4783,49.6283,77.017876,98.435,39.035168,983.6171,987.62756,975.5913
622,2021-09-14 05:00:00+00:00,61.0,63.9158,72.0383,55.8383,0.07480315,0.07480315,0.0,12.131473,24.383299,288.94092,55.020798,64.2083,48.9983,75.35343,99.37308,44.104713,979.3925,982.69666,974.09546
623,2021-09-15 05:00:00+00:00,3.0,63.792053,75.3683,51.4283,0.0,0.0,0.0,11.467762,20.580399,202.34708,48.88205,51.7883,44.8583,62.12195,91.065414,33.94616,983.5097,985.78595,981.48694
624,2021-09-16 05:00:00+00:00,51.0,74.1308,83.1083,66.0083,0.027559055,0.027559055,0.0,17.707659,33.3313,179.67003,58.639545,64.8383,49.5383,58.72296,73.55784,52.480553,978.88934,981.71704,975.31
625,2021-09-17 05:00:00+00:00,61.0,64.53831,76.7183,57.548298,0.3110236,0.3110236,0.0,12.189084,34.2261,300.13638,51.600796,66.0083,40.088303,66.509514,98.12172,35.65004,987.2104,991.4458,978.0629
626,2021-09-18 05:00:00+00:00,3.0,62.99705,75.4583,48.1883,0.0,0.0,0.0,10.606305,20.8041,148.03993,49.122055,55.6583,45.8483,64.34948,97.0057,36.808773,989.33307,992.77655,984.21844
627,2021-09-19 05:00:00+00:00,3.0,77.4458,86.6183,68.9783,0.0,0.0,0.0,15.716417,30.1995,179.06693,63.964542,67.628296,57.458298,64.50811,82.79468,49.630817,980.90717,983.9578,977.935
628,2021-09-20 05:00:00+00:00,63.0,69.6233,77.0783,58.6283,0.7637796,0.7637796,0.0,15.846425,30.8706,213.30232,62.352055,69.878296,52.8683,78.444984,95.96053,58.140583,975.9978,981.5227,971.95984
629,2021-09-21 05:00:00+00:00,51.0,58.47455,65.2883,51.1583,0.003937008,0.003937008,0.0,12.189084,23.4885,316.7183,46.69205,50.798298,42.7883,66.572685,91.978645,43.95018,990.0883,995.0056,982.65466
630,2021-09-22 05:00:00+00:00,0.0,55.6808,66.5483,44.9483,0.0,0.0,0.0,6.085298,9.395399,326.76822,45.679554,51.1583,43.0583,71.96566,95.31138,44.271717,993.7431,996.24677,990.14325
631,2021-09-23 05:00:00+00:00,3.0,58.8833,71.1383,48.728302,0.0,0.0,0.0,6.0233064,13.1983,175.6971,47.378296,53.3183,43.0583,69.18639,91.895966,36.32027,986.3415,989.80884,981.83325
632,2021-09-24 05:00:00+00:00,61.0,54.863308,62.4083,49.8983,0.10236221,0.10236221,0.0,15.627011,30.1995,318.36646,45.690796,52.7783,36.3983,72.36834,94.55478,47.94475,980.8357,982.76575,978.5449
